sample_id,layer_id,attention_mode,tensor_name,shape,dtype,is_saved,tensor_path,plot_path,total_elements,num_zeros,sparsity_ratio,min,max,mean,std,num_abs_lt_1e_4,num_abs_lt_1e_3,num_abs_lt_1e_2,ratio_abs_lt_1e_4,ratio_abs_lt_1e_3,ratio_abs_lt_1e_2,block_sparsity_4,block_sparsity_8,block_sparsity_16,block_sparsity_32
4,6,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_06.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_06.png,11059200,10436933,0.9437330910011574,0.0,0.96484375,0.0009293070761486888,0.009783070534467697,10436933,10436933,10884073,0.9437330910011574,0.9437330910011574,0.9841645869502315,0.750002920627594,0.5529571771621704,0.3580787181854248,0.20055556297302246
4,7,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_07.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_07.png,11059200,10674522,0.9652164713541667,0.0,1.0,0.0009844198357313871,0.01556371245533228,10674522,10674522,10913020,0.9652164713541667,0.9652164713541667,0.9867820457175925,0.8778197169303894,0.7731307744979858,0.6148379445075989,0.3772222101688385
4,8,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_08.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_08.png,11059200,10753353,0.9723445638020833,0.0,0.98046875,0.000991854933090508,0.012868406251072884,10753353,10753353,10933010,0.9723445638020833,0.9723445638020833,0.9885895905671296,0.8891753554344177,0.7795254588127136,0.6017129421234131,0.33916667103767395
4,9,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_09.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_09.png,11059200,10745956,0.971675708912037,0.0,1.0,0.0009810012998059392,0.013573226518929005,10745956,10745956,10942802,0.971675708912037,0.971675708912037,0.9894750072337963,0.8346933126449585,0.6472858786582947,0.40444445610046387,0.18759259581565857
4,10,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_10.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_10.png,11059200,10639254,0.9620274522569444,0.0,0.984375,0.0009496576967649162,0.011711591854691505,10639254,10639254,10926801,0.9620274522569444,0.9620274522569444,0.9880281575520833,0.7178544402122498,0.406475692987442,0.11768518388271332,0.02203703671693802
4,11,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_11.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_11.png,11059200,10687249,0.9663672779224537,0.0,0.9921875,0.0009513026452623308,0.012549566105008125,10687249,10687249,10950038,0.9663672779224537,0.9663672779224537,0.9901293041087963,0.756070613861084,0.4792187511920929,0.19407407939434052,0.04759259149432182
5,0,original_full,attention_probs,"[12, 1024, 1024]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_05_layer_00.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_05_layer_00.png,12582912,11771959,0.9355512460072836,0.0,1.0,0.0006304659764282405,0.013678806833922863,11771959,11771959,12516308,0.9355512460072836,0.9355512460072836,0.9947067896525065,0.6410662531852722,0.4207204282283783,0.2620035707950592,0.1437174528837204
5,1,original_full,attention_probs,"[12, 1024, 1024]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_05_layer_01.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_05_layer_01.png,12582912,11904017,0.9460462729136149,0.0,1.0,0.00078681850573048,0.015273422002792358,11904017,11904017,12481576,0.9460462729136149,0.9460462729136149,0.9919465382893881,0.7513046264648438,0.5641123652458191,0.3511556088924408,0.1659342497587204
5,2,original_full,attention_probs,"[12, 1024, 1024]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_05_layer_02.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_05_layer_02.png,12582912,12040290,0.956876277923584,0.0,0.98828125,0.000864480622112751,0.016470998525619507,12040290,12040290,12470298,0.956876277923584,0.956876277923584,0.9910502433776855,0.809393584728241,0.6456959843635559,0.4218343198299408,0.190673828125
5,3,original_full,attention_probs,"[12, 1024, 1024]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_05_layer_03.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_05_layer_03.png,12582912,11821075,0.9394546349843343,0.0,0.98828125,0.0008065903093665838,0.01169284712523222,11821075,11821075,12449010,0.9394546349843343,0.9394546349843343,0.9893584251403809,0.7364184260368347,0.5486348271369934,0.3611653745174408,0.19189453125
